outcome,payment_account_prefix_same_as_address_prefix,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max
,0,0,0,0,0.373888686,1,1.647058824,0.117647059,0.117647059,1,0.64,71.25703897,6.52E+11,2105263157,0,0.3,6.82E+12,3.66E+13,5,0,3157894736,0.103448276,4.41E+11,263157896,9,14,7,-1.204972305,1,1.764705882,30,20,30,0.666666667,0.133333333,65.59407849,1,1,1
,1,0,0,0,0,1,1,0.4,0.4,1,0.333333333,4.787491743,1.81E+12,-1,0,1,4.68E+12,8.96E+12,1,1,657894736,0,1.81E+12,4.79E+11,0,3,3,-1.504077397,1,1,6,4,6,0.666666667,0.166666667,4.787491743,1,1,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,3.27E+12,7.40E+13,1,1,894736842,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,14.66562368,1,4.677419355,0.144329897,0.144329897,1,0.379562044,666.6317663,89578947368,1315789472,0,0.006024096,5.90E+13,1.13E+13,10,0,52631580,0.695652174,82868421054,210526316,43,68,55,-2.809280747,1,5.35483871,166,27,166,0.162650602,0.572289157,269.5047782,1,1.548387097,15
,0,0,1,0,0,1,1,0,0,0,0,0,-1,-1,0,1,3.08E+12,2.27E+12,1,1,947368422,0,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
,1,0,0,0,6.514352273,1,2.7,0.201342282,0.201342282,1,0.569230769,425.8940354,41105263160,157894738,0,1,4.64E+12,7.87E+12,6,0,3947368420,0.027027027,35684210527,105263158,38,36,45,-0.538787106,1,3.966666667,119,1,119,0.008403361,1,0,1,1.033333333,2
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,4.87E+12,4.66E+12,1,1,0,1,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,0,1,1,0.2,0.2,1,0.5,1.791759469,4.18E+12,-1,0,1,9.87E+12,1.69E+12,1,1,210526317,0.25,4.18E+12,1.04E+11,2,1,1,0,1,1,4,4,4,1,0.25,1.791759469,1,1,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,1.05E+13,3.16E+12,1,1,894736842,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,0,31.9419763,1,10.36065574,0.20814978,0.20814978,1,0.510510511,3651.993864,21526315788,4342105263,0,0.013908206,1.34E+13,6.37E+13,35,0,789473684,0.177715092,12052631578,0,259,222,238,-1.428816479,1,11.78688525,719,202,719,0.280945758,0.019471488,2493.52441,1,1.098360656,3
,0,0,0,0,0.043321699,1,1.1875,0.111111111,0.111111111,1,0.294117647,48.42862174,2.17E+11,34868421052,1,1,4.20E+12,8.16E+12,2,0,6684210528,0.043478261,1.61E+11,1052631578,2,6,16,-6.13044979,1,1.5,24,15,24,0.625,0.375,41.00207267,1,1.1875,3
,0,0,0,0,0.099021026,1,1.285714286,0.290322581,0.290322581,1,0.176470588,44.68699172,5.18E+11,3894736842,0,0.227272727,6.77E+13,4.63E+12,3,1,2105263156,0.095238095,2.75E+11,315789476,10,5,7,-0.762140052,1,1.571428571,22,17,22,0.772727273,0.090909091,44.68699172,1,1,1
,0,0,1,0,0.687979963,1,1.672727273,0.136363636,0.136363636,1,0.644736842,330.5982215,1.59E+11,18947368420,2,0.189473684,1.27E+13,1.21E+13,6,0,842105262,0.263736264,1.49E+11,52631580,24,27,44,-3.451396709,1,1.727272727,95,28,95,0.294736842,0.610526316,151.3401722,1,1.254545455,8
,0,0,1,0,1.888051572,1,2.125,0.307692308,0.307692308,1,0.294117647,33.50507345,6.12E+11,-1,0,1,6.13E+12,7.31E+12,3,0,157894736,0.444444444,6.12E+11,13684210528,5,7,6,-0.15415068,1,2.25,18,12,18,0.666666667,0.333333333,28.71758171,1,1.25,3
,0,0,1,0,0,1,1,0,0,0,0,0,-1,6368421054,0,0.5,6.37E+12,3.53E+13,5,1,21236842106,0,6368421054,105263158,0,6,0,-4.49980967,2,2,6,1,6,0.166666667,1,0,1,1,1
,0,1,0,0,12.89568029,1,4.198275862,0.082152975,0.082152975,1,0.603703704,3171.814126,25657894736,3157894737,2,0.192901235,1.31E+13,9.55E+12,30,0,2105263156,0.330112721,20973684210,0,187,241,220,-3.462886073,1,5.586206897,648,26,648,0.040123457,0.470679012,1132.355521,1,1.068965517,7
,0,0,0,0,1.329678035,1,2.270833333,0.188405797,0.188405797,1,0.4375,411.1611057,69210526314,4947368422,1,1,5.15E+12,7.38E+12,5,0,894736843,0.127272727,66526315790,105263156,37,32,43,-0.792229902,1,2.333333333,112,24,112,0.214285714,0.642857143,160.3433688,1,1.541666667,5
,0,0,1,0,0.435226522,1,1.454545455,0,0,1,0.75,20.70324597,1.62E+12,6210526316,0,0.166666667,1.01E+13,1.05E+13,3,0,500000001,0.166666667,1.12E+12,947368422,6,7,5,-0.15415068,1,1.636363636,18,9,18,0.5,0.222222222,26.92582224,1,1,1
,0,1,0,0,0.529675638,1,1.666666667,0.090909091,0.090909091,1,0.2,12.80182748,1.57E+12,-1,0,0,9.32E+12,6.61E+13,2,1,26315789,0.7,1.57E+12,2.66E+11,2,3,5,-0.510825624,1,1.666666667,10,2,10,0.2,0.9,2.197224577,1,1.166666667,2
,0,0,0,0,0,1,1,0.304347826,0.304347826,1,0.153846154,27.2061242,1.65E+11,2526315790,0,0.1875,1.10E+12,7.32E+13,3,1,6210526316,0.125,1.59E+11,2526315790,0,2,14,-9.730133666,1,1,16,9,16,0.5625,0.5,19.37411002,1,1,1
,0,0,0,0,0,1,1.125,0.047619048,0.047619048,1,0.625,39.33988419,5.82E+11,2000000000,0,1,5.55E+12,7.70E+12,5,1,4421052632,0.055555556,3.51E+11,736842106,7,7,6,0,1,1.25,20,12,20,0.6,0.25,32.98377653,1,1,1
,0,0,1,0.693147181,12.4405177,3,6.978378378,0.276369168,0.276369168,1,0.254048583,8594.041701,4315789474,1157894738,0,0.352487737,4.66E+12,6.47E+13,103,0,947368422,0.169649248,4052631579,0,615,429,383,-30.67628822,3,7.713513514,1427,315,1427,0.220742817,0.067974772,5663.015988,1,1.021621622,3
,1,0,0,0,0,1,1,0.125,0.125,1,0.714285714,6.579251212,9.44E+11,-1,0,1,4.49E+12,6.93E+12,2,1,3736842104,0,9.44E+11,14157894738,1,3,3,-0.405465108,1,1,7,3,7,0.428571429,0.285714286,4.787491743,1,1,1
,0,0,0,0,0.179175947,1,1.3,0.133333333,0.133333333,1,0.666666667,19.9872145,6.24E+11,315789474,0,0.230769231,1.02E+13,8.71E+12,3,1,421052632,0.384615385,6.22E+11,315789474,8,3,2,-1.945910149,1,1.3,13,11,13,0.846153846,0.076923077,19.9872145,1,1.1,2
,0,0,0,0.693147181,4.142358889,3,4,0.003571429,0.003571429,1,0.96969697,1019.400533,30473684212,4394736843,4,1,5.24E+12,4.63E+12,15,0,9421052632,0.049429658,22736842105,52631578,92,111,76,-3.285068391,3,4.65,279,35,279,0.125448029,0.845878136,237.1737424,1,1.016666667,2
,0,1,0,0,7.105505815,1,3.526315789,0.268861454,0.268861454,1,0.395577396,2727.788427,15131578948,1526315789,0,1,6.00E+12,6.47E+12,19,0,526315791,0.340304183,13473684211,52631578,185,201,147,-4.417470888,1,4.007518797,533,139,533,0.260787992,0.283302064,1591.509891,1,1.563909774,17
,0,0,0,0,0,1,1,0,0,1,0.5,0,-1,-1,0,0,3.00E+13,4.15E+13,1,1,3236842106,0.5,,,0,0,2,-0.693147181,1,1,2,1,2,0.5,0,0,1,1,1
,0,0,1,0,0.299372092,1,1.611111111,0.160550459,0.160550459,1,0.453416149,762.9876563,78078947369,7736842104,0,0.366120219,8.55E+12,9.16E+12,15,0,1315789474,0.156424581,72052631580,52631578,60,60,63,-0.048521383,1,1.694444444,183,38,183,0.207650273,0.551912568,326.1801796,1,1,1
,1,0,0,0,2.27723612,1,2.256410256,0.048611111,0.048611111,1,0.571428571,350.6655456,4684210526,3105263156,0,0.357664234,9.11E+12,4.61E+12,75,1,105263160,0.514705882,4052631578,52631580,62,45,30,-5.61926795,1,3.512820513,137,28,137,0.204379562,0.722627737,176.6811915,1,1,1
,1,0,0,0,0.597253156,1,2,0.333333333,0.333333333,1,0.166666667,4.787491743,1.21E+12,-1,0,1,3.12E+12,8.26E+12,1,1,4.70E+11,0,1.21E+12,4.40E+11,0,2,4,-1.791759469,1,2,6,1,6,0.166666667,1,0,1,1,1
,0,1,0,0,1.24705534,1,2.145833333,0.160583942,0.160583942,1,0.467455621,956.3015617,72157894736,2684210526,0,0.113043478,3.23E+13,1.01E+13,10,0,1157894736,0.127753304,67921052631,52631580,70,75,85,-0.745029633,1,2.395833333,230,85,230,0.369565217,0.430434783,644.434803,1,1.270833333,5
,0,0,0,35.60785855,72.32523948,15.5,21.5,0.320754717,0.320754717,1,0.271604938,388.1009499,25789473684,4578947368,1,1,1.14E+13,1.14E+12,8,0,3868421052,0.158536585,25578947370,105263158,84,1,23,-55.77154204,19,27,108,4,108,0.037037037,0.962962963,18.63461918,1,1.25,2
,0,0,0,0,0.057762265,1,1.25,0.266666667,0.266666667,1,0.066666667,42.20208507,1.24E+12,1631578948,0,0.045454545,6.91E+13,8.12E+12,5,1,1105263158,0.166666667,1.83E+11,684210524,11,5,6,-1.214125176,1.5,1.833333333,22,13,22,0.590909091,0.409090909,34.775536,1,1,1
,0,0,0,0,0,1,1,0.375,0.375,1,0.4,3.17805383,1.08E+12,-1,0,1,8.83E+12,3.61E+12,1,1,1631578948,0.2,1.08E+12,79684210528,2,2,1,0,1,1,5,4,5,0.8,0.2,3.17805383,1,1,1
,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,9.43E+12,4.13E+11,1,1,1105263158,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,1.846261334,1,2.474137931,0.322147651,0.322147651,1,0.191729323,1414.892106,21947368422,2236842106,0,1,4.53E+12,8.28E+12,19,0,1157894736,0.169491525,19684210526,105263160,54,109,140,-20.09921435,1,2.612068966,303,111,303,0.366336634,0.211221122,1017.373426,1,1.017241379,2
,0,0,0,0,0.077016353,1,1.222222222,0.3125,0.3125,1,0.363636364,15.10441257,1.08E+12,-1,0,1,7.85E+12,5.15E+12,2,1,1052631580,0,1.08E+12,23631578948,5,5,1,-1.427116356,1,1.222222222,11,8,11,0.727272727,0.363636364,13.3126531,1,1,1
,0,1,0,0,1.827118684,1,2.511111111,0.15625,0.15625,1,0.813559322,468.1964284,25026315790,9473684211,0,1,6.25E+12,6.59E+12,11,0,1473684208,0.090225564,20657894736,736842104,56,54,25,-7.304713708,2,3,135,52,135,0.385185185,0.466666667,321.9458986,1,1.377777778,4
,0,0,1,0,0.17336558,1,1.325581395,0.078125,0.078125,1,0.769230769,176.5850904,1.02E+11,6421052632,0,1,5.89E+12,4.61E+12,8,0,3315789472,0.101694915,98657894737,157894738,15,32,12,-5.433328227,1,1.372093023,59,28,59,0.474576271,0.322033898,130.5658715,1,1.023255814,2
,0,0,0,3.17805383,989.0042268,5,48.99184339,0.086853133,0.086853133,1,0.10949839,988457.9284,105263158,157894738,27,0.061029115,1.25E+13,1.29E+13,4682,0,315789474,0.299412208,105263158,0,35047,37920,61051,-4349.727169,6,218.6264274,134018,37103,134018,0.276850871,0.444567148,745224.6079,1,2.029363785,46
,0,1,0,0,1.644812803,1,2.5,0,0,1,0.2,12.80182748,4.95E+11,-1,0,0.1,7.23E+13,3.30E+12,2,1,78947370,0.6,4.95E+11,35157894738,7,1,2,-2.456735773,1,2.5,10,4,10,0.4,0.1,6.222576268,1,1.25,2
,0,0,0,0.693147181,11.21723594,1.5,4.6,0.033707865,0.033707865,1,0.75,405.8308167,54578947368,38105263158,3,0.947674419,3.47E+12,1.71E+12,9,0,12263157894,0.015384615,52078947369,315789474,45,59,68,-2.366216088,4.5,8.6,172,68,172,0.395348837,0.424418605,460.4941245,1,1,1
,1,0,0,0,1.000915274,2,2.181818182,0.064516129,0.064516129,1,0.318181818,64.71168931,552631580,2368421052,0,0,6.98E+13,7.52E+12,6,1,894736844,0.043478261,1105263160,0,17,6,6,-3.652923248,2,2.636363636,29,2,29,0.068965517,0.965517241,3.33220451,1,1.181818182,2
,0,0,1,0,1.644812803,1,2.5,0.375,0.375,1,0.1,12.80182748,1.02E+12,-1,0,1,8.03E+12,5.61E+12,2,1,78947368,0.7,1.02E+12,47421052632,3,5,2,-0.510825624,1,2.5,10,4,10,0.4,0,6.222576268,1,1.75,4
,0,0,0,0,0,1,1.25,0,0,1,0.8,3.17805383,2.38E+12,-1,0,0.6,5.83E+12,4.97E+12,2,1,105263156,0.6,2.38E+12,1631578948,0,3,2,-1.098612289,1,1.25,5,2,5,0.4,0.8,1.386294361,1,1.25,2
,1,0,0,0,0.059412615,1,1.257142857,0.113207547,0.113207547,1,0.6,131.5662807,4.21E+11,37736842106,0,0.063829787,1.08E+13,6.37E+13,2,0,2947368420,0.088888889,3.54E+11,2368421052,14,13,20,-0.836009901,1,1.342857143,47,15,47,0.319148936,0.361702128,85.60768644,1,1.114285714,3
,1,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,0,,,,
,0,1,0,0,0.099021026,1,1.428571429,0.090909091,0.090909091,1,0.714285714,11.01006801,8.43E+11,684210526,0,0.5,3.67E+13,1.66E+12,3,1,973684211,0.2,2.08E+11,631578946,8,1,1,-3.843030134,1,1.428571429,10,4,10,0.4,0.1,8.930626469,1,1,1
,0,0,0,0,0.447939867,1,1.75,0.222222222,0.222222222,1,0.428571429,6.579251212,4.60E+12,-1,0,0,6.38E+13,1.35E+13,2,1,105263156,0.571428571,4.60E+12,1.16E+12,3,1,3,-0.405465108,1,1.75,7,5,7,0.714285714,0.428571429,5.886104031,1,1.5,3
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,1.99E+11,7.71E+13,1,1,52631580,1,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,1.644812803,1,2.25,0.285714286,0.285714286,1,0.222222222,12.80182748,2.21E+12,2578947368,0,0,9.02E+12,6.83E+13,2,1,52631578,0.7,1.91E+12,2578947368,4,3,3,0,1,2.5,10,5,10,0.5,0.6,8.014335737,1,1.5,3
,0,0,0,0.693147181,272.9790991,3,27.69230769,0.175482788,0.175482788,1,0.203761755,4145.603483,7210526316,2210526316,2,1,6.00E+12,7.20E+12,44,0,1263157896,0.07622739,6684210526,0,323,381,278,-8.112098776,3,75.53846154,982,276,982,0.281059063,0.66293279,2179.694836,1,1,1
,0,0,0,0,8.691026883,1,3.379310345,0.179856115,0.179856115,1,0.364583333,413.4681254,94052631580,9605263157,0,1,7.50E+12,4.94E+12,6,0,105263158,0.592920354,70210526316,105263158,48,32,34,-1.908114803,1,3.931034483,114,62,114,0.543859649,0.219298246,339.3893287,1,1.275862069,8
,0,0,0,0,8.601112595,1,4.833333333,0.333333333,0.333333333,1,0.448275862,71.25703897,2.31E+11,1105263160,0,1,2.96E+12,1.05E+13,4,0,52631580,0.766666667,2.19E+11,368421052,6,5,19,-5.393389423,1,5,30,12,30,0.4,0.633333333,34.86159376,1,1.666666667,5
,0,0,0,2.393745871,2.393745871,3.5,3.5,0.125,0.125,1,0.428571429,6.579251212,9.55E+11,-1,0,1,7.30E+12,6.34E+12,1,1,105263158,0.714285714,9.55E+11,3.82E+11,2,5,0,-2.302585093,3.5,3.5,7,7,7,1,0.142857143,6.579251212,1.5,1.5,2
,0,0,1,0,1.419910432,1,2.185185185,0.186746988,0.186746988,1,0.530864198,482.9402946,54157894737,4763157895,0,1,5.55E+12,4.69E+12,10,0,1000000000,0.13740458,36552631579,210526316,53,54,28,-5.1691827,1,2.5,135,38,135,0.281481481,0.466666667,287.1419536,1,1.055555556,2
,1,0,0,0,0.910558452,2,2.422222222,0.008474576,0.008474576,1,0.96,395.2936992,74736842104,4263157896,3,1,4.74E+12,4.59E+12,10,0,7447368420,0.081818182,44131578948,263157894,39,31,47,-1.631425669,2,2.6,117,19,117,0.162393162,0.837606838,88.75879615,1,1,1
,0,0,0,0,12.33277907,1,5.119047619,0.067307692,0.067307692,1,0.449612403,1171.578765,62552631579,5263157894,1,0.082474227,1.20E+13,1.31E+13,13,0,342105264,0.271126761,36842105264,0,93,109,89,-1.130659186,1.5,6.928571429,291,14,291,0.048109966,0.883161512,165.05334,1,1.642857143,7
,0,0,0,0,8.152332591,2,4.350961538,0.184798808,0.184798808,1,0.399500624,6341.105314,15894736841,1210526316,4,0.15630713,1.23E+13,1.07E+13,32,0,842105264,0.172022684,14947368420,0,378,281,435,-17.02996181,2,5.259615385,1094,528,1094,0.482632541,0.227605119,4514.503037,1,1.610576923,19
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,1.78E+12,2.83E+12,1,1,684210526,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,1.201782113,1,2.1875,0.362445415,0.362445415,1,0.188976378,572.9850179,43973684210,8105263156,0,1,6.17E+12,5.27E+12,12,0,684210528,0.268965517,38947368420,473684210,53,50,43,-0.536565143,1,2.28125,146,83,146,0.568493151,0.246575342,460.6204658,1,1,1
,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.56E+12,2.95E+12,1,1,15210526316,0.5,,,0,0,2,-0.693147181,1,1,2,2,2,1,0,0,1,1,1
,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,6.95E+13,7.81E+12,1,1,3210526316,0,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,0,7.146581278,1,3.2,0.194444444,0.194444444,1,0.423076923,296.6374297,1.52E+11,3315789476,0,0.045977011,6.60E+12,6.92E+13,5,0,52631580,0.682352941,1.16E+11,0,32,21,34,-1.747808995,1,3.48,87,4,87,0.045977011,0.310344828,85.86834158,1,1.48,13
,0,0,1,0,0.223969934,1,1.375,0,0,0,0,16.8202105,3.76E+11,6684210526,0,1,3.95E+12,7.43E+12,5,1,31473684208,0,7184210527,473684208,6,9,0,-5.018603464,1.5,1.875,15,2,15,0.133333333,0.2,6.995766156,1,1,1
,0,0,1,1.791759469,1.791759469,4,4,0.333333333,0.333333333,1,0.25,1.791759469,1.00E+12,-1,0,0,7.36E+13,3.73E+12,1,1,52631579,1,1.00E+12,4.18E+11,4,0,0,-2.48490665,4,4,4,4,4,1,0.25,1.791759469,2,2,2
,0,0,1,0,0,1.5,1.5,0.4,0.4,0,0,0.693147181,4.16E+12,-1,0,1,4.82E+12,7.78E+12,1,1,368421052,0.333333333,4.16E+12,2.79E+12,0,2,1,-0.693147181,1.5,1.5,3,3,3,1,0,0.693147181,1,1,1
,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.01E+13,5.58E+11,1,1,894736842,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,0.051258933,1,1.241935484,0.181818182,0.181818182,1,0.438356164,272.9799771,2.20E+11,6736842105,0,0.271604938,9.52E+12,9.18E+12,5,0,1684210527,0.125,1.75E+11,1789473684,21,33,27,-1.319528662,1,1.306451613,81,50,81,0.617283951,0.271604938,223.7286372,1,1.080645161,2
,0,0,1,0,0.057762265,1,1.25,0,0,1,1,27.89927138,6.57E+11,19394736842,0,1,6.27E+12,4.03E+12,3,1,3578947369,0.125,4.45E+11,2842105262,6,5,5,0,1,1.333333333,16,10,16,0.625,0.3125,24.72121755,1,1,1
,0,0,0,0,0,1,1,0,0,1,0.5,0,5.58E+12,-1,0,1,1.08E+13,1.52E+12,1,1,105263158,0.5,5.58E+12,5.58E+12,1,1,0,0,1,1,2,1,2,0.5,1,0,1,1,1
,1,0,0,0,0,1,1,0.375,0.375,1,0.5,3.17805383,4.84E+12,11052631580,0,0.4,6.60E+13,9.96E+12,2,1,21789473684,0,3.09E+12,11052631580,1,1,3,-0.405465108,1,1,5,2,5,0.4,0.6,2.48490665,1,1,1
,0,1,0,0,0,1,1,0.285714286,0.285714286,0,0,3.17805383,1.58E+12,4263157896,0,0,6.51E+13,1.23E+13,2,1,736842104,0.2,2.40E+11,4263157896,0,2,3,-1.098612289,1,1.25,5,2,5,0.4,0.6,2.48490665,1,1,1
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,9.81E+12,3.83E+12,1,1,52631578,1,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,0.693147181,71.93130841,3,12.56709265,0.195966479,0.195966479,1,0.182779199,108676.2084,789473684,894736842,17,0.34366052,7.86E+12,8.39E+12,527,0,3263157896,0.058104295,789473684,0,5329,6909,5224,-148.9862636,3,27.89456869,17462,2067,17462,0.118371321,0.870404306,21787.90088,1,1.084664537,6
,0,0,0,0,0.119450631,1,1.2,0.079365079,0.079365079,1,0.285714286,94.77532037,53631578948,4315789472,0,0.224137931,6.41E+13,1.00E+13,11,0,4315789472,0.072727273,5000000000,1210526316,0,0,58,-59.44090658,1.5,1.933333333,58,1,58,0.017241379,1,0,1,1.2,4
,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,5.54E+12,1.60E+11,1,1,37842105264,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,1,0,0,1,1,0.333333333,0.333333333,1,0.5,0,9.16E+12,-1,0,1,5.47E+12,7.33E+12,1,1,1184210526,0,9.16E+12,9.16E+12,1,0,1,0,1,1,2,2,2,1,0,0,1,1,1
,0,0,0,0,0,1,1,0,0,1,0.5,0,-1,-1,0,0.5,3.22E+13,1.12E+13,1,1,3052631578,0.5,,,0,0,2,-0.693147181,1,1,2,2,2,1,0.5,0,1,1,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,5.45E+11,1.31E+13,1,1,29368421054,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,1,0,0,23.71667904,2,7.732441472,0.270393901,0.270393901,1,0.194395797,18768.83961,2368421052,1263157892,0,1,5.29E+12,5.69E+12,121,0,578947368,0.265077645,2210526316,0,1110,576,1185,-125.3488301,2,9.602006689,2871,732,2871,0.254963427,0.11041449,13683.19684,1,1.10367893,9
,0,0,0,101.1495932,99.02849591,31.5,26.25,0.159651669,0.159651669,1,0.455958549,2544.386407,21157894736,2631578947,0,0.027633851,1.05E+13,6.49E+13,23,0,3868421051,0.032319392,17000000000,0,139,209,231,-12.50624844,39,36.1875,579,1,579,0.001727116,1,0,1,1,1
,0,0,0,0,0.783961144,1,2.121212121,0.012987013,0.012987013,1,0.846153846,240.0536556,1.23E+11,30263157896,0,1,6.15E+12,5.24E+12,5,0,1763157895,0.105263158,1.07E+11,1526315788,31,17,28,-2.218127934,1,2.303030303,76,23,76,0.302631579,0.657894737,106.6315111,1,1.181818182,3
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,3.73E+13,4.00E+13,2,1,4289473684,0,,,1,0,1,0,1,1,2,2,2,1,0.5,0,1,1,1
,0,0,1,0,0,2,1.666666667,0,0,1,0.5,3.17805383,2.41E+12,-1,0,0.2,4.65E+12,7.15E+13,1,1,315789472,0.4,2.41E+12,2.48E+11,1,2,2,0,2,1.666666667,5,2,5,0.4,0,1.386294361,1,1,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,7.29E+13,4.43E+12,1,1,157894736,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,1.05E+12,7.32E+13,1,1,947368422,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,7.35E+13,3.84E+12,1,1,105263156,1,,,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,2.31E+12,1.12E+13,1,1,210526316,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,0,1,1,0,0,1,0.5,1.098612289,5.53E+12,14789473684,0,0,6.72E+13,4.66E+12,2,1,368421051,0.25,28736842106,842105262,1,3,0,-1.098612289,1,1,4,1,4,0.25,1,0,1,1,1
,0,0,0,0,1.212066399,1,2.166666667,0.176470588,0.176470588,1,0.384615385,22.55216385,8.64E+11,88947368422,0,0.142857143,6.33E+13,4.28E+12,1,0,1868421052,0.071428571,5.72E+11,29052631580,3,2,9,-2.533696814,1,2.333333333,14,11,14,0.785714286,0.285714286,20.76040438,1,1.166666667,2
,0,0,0,0,0,1,1.2,0.315789474,0.315789474,1,0.333333333,19.9872145,1.03E+12,33894736840,0,1,7.59E+12,6.05E+12,2,0,473684210,0.230769231,7.81E+11,33894736840,4,4,5,0,1,1.3,13,8,13,0.615384615,0.461538462,15.19972275,1,1,1
,0,0,1,36.83120127,63.11394219,18.5,23.0625,0.496807152,0.496807152,0,0,1948.855928,14000000000,2342105264,5,1,9.45E+12,3.26E+12,11,0,20605263158,0.019379845,13684210526,105263158,258,105,31,-105.457217,19,24.625,394,1,394,0.002538071,0,0,1,1,1
,0,0,1,0,0.149313289,1,1.166666667,0.117647059,0.117647059,1,0.5,25.19122118,1.09E+12,4.48E+11,0,0.266666667,1.03E+13,1.33E+13,2,1,473684212,0.4,4.48E+11,17947368420,5,7,3,-0.741937345,1,1.25,15,7,15,0.466666667,0.133333333,22.70631453,1,1.083333333,2
,1,0,0,0,0.046209812,1,1.2,0.259259259,0.259259259,1,0.333333333,39.33988419,2.95E+11,42947368420,2,1,4.59E+12,6.18E+12,2,1,44894736842,0,2.88E+11,1157894738,4,8,8,-0.757685702,1,1.333333333,20,8,20,0.4,0,23.54232443,1,1,1
,0,0,1,0,0,1,1,0,0,1,1,3.17805383,2.30E+12,5789473684,0,0.2,6.53E+13,1.19E+13,2,1,1157894738,0,1.17E+12,5789473684,0,2,3,-1.098612289,1,1,5,3,5,0.6,0.4,3.17805383,1,1,1
,0,0,0,0,0.078472306,1,1.285714286,0.083333333,0.083333333,1,0.277777778,44.68699172,4.92E+11,1842105263,0,1,9.48E+12,2.36E+12,4,0,342105264,0.272727273,4.33E+11,1631578946,14,5,3,-4.11554677,1,1.571428571,22,6,22,0.272727273,0.272727273,30.83534211,1,1,1
,1,0,0,0,13.49584597,1,3.914893617,0.174774775,0.174774775,1,0.397694524,2220.695903,18684210528,5052631580,2,1,5.67E+12,6.91E+12,13,0,105263156,0.592920354,17578947368,0,158,129,171,-3.076120923,1,4.872340426,458,180,458,0.3930131,0.35371179,1494.43174,1,1.510638298,30
,1,0,0,3.636199196,112.1051184,5,18.34074074,0.187232516,0.187232516,1,0.133926785,219350.4856,526315788,631578946,112,0.284880971,9.62E+12,8.70E+12,1462,0,3315789472,0.083908681,526315790,0,11007,10735,9973,-27.37717113,6,39.15432099,31715,16222,31715,0.511492984,0.187639918,217423.4117,1,1.032098765,6
