outcome,payment_account_prefix_same_as_address_prefix,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,vasstdc27m7nks3,ya0vpnuq1shnign,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,auto parts,books and music,clothing,computers,furniture,home goods,jewelry,mobile,office equipment,sporting goods
,0,0,0,3.17805383,989.0042268,5,48.99184339,0.086853133,0.086853133,1,0.10949839,988457.9284,105263158,157894738,27,0.061029115,1.25E+13,1.29E+13,4682,0,315789474,0.299412208,105263158,0,35047,37920,61051,-4349.727169,0.574061031,0.621120047,1,0.261509648,0.282947067,0.455543285,6,218.6264274,134018,37103,134018,0.276850871,0.444567148,0,745224.6079,1,2.029363785,46,0,0,0,0,0,0,0,0,1,0
,0,1,0,0,1.644812803,1,2.5,0,0,1,0.2,12.80182748,4.95E+11,-1,0,0.1,7.23E+13,3.30E+12,2,1,78947370,0.6,4.95E+11,35157894738,7,1,2,-2.456735773,1,0.142857143,0.285714286,0.7,0.1,0.2,1,2.5,10,4,10,0.4,0.1,0,6.222576268,1,1.25,2,0,0,0,0,0,0,0,1,0,0
,0,0,0,0.693147181,11.21723594,1.5,4.6,0.033707865,0.033707865,1,0.75,405.8308167,54578947368,38105263158,3,0.947674419,3.47E+12,1.71E+12,9,0,12263157894,0.015384615,52078947369,315789474,45,59,68,-2.366216088,0.661764706,0.867647059,1,0.261627907,0.343023256,0.395348837,4.5,8.6,172,68,172,0.395348837,0.424418605,0,460.4941245,1,1,1,0,0,0,0,0,0,0,0,0,1
,1,0,0,0,1.000915274,2,2.181818182,0.064516129,0.064516129,1,0.318181818,64.71168931,552631580,2368421052,0,0,6.98E+13,7.52E+12,6,1,894736844,0.043478261,1105263160,0,17,6,6,-3.652923248,1,0.352941176,0.352941176,0.586206897,0.206896552,0.206896552,2,2.636363636,29,2,29,0.068965517,0.965517241,0,3.33220451,1,1.181818182,2,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,1.644812803,1,2.5,0.375,0.375,1,0.1,12.80182748,1.02E+12,-1,0,1,8.03E+12,5.61E+12,2,1,78947368,0.7,1.02E+12,47421052632,3,5,2,-0.510825624,0.6,1,0.4,0.3,0.5,0.2,1,2.5,10,4,10,0.4,0,0,6.222576268,1,1.75,4,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1.25,0,0,1,0.8,3.17805383,2.38E+12,-1,0,0.6,5.83E+12,4.97E+12,2,1,105263156,0.6,2.38E+12,1631578948,0,3,2,-1.098612289,0,1,0.666666667,0,0.6,0.4,1,1.25,5,2,5,0.4,0.8,0,1.386294361,1,1.25,2,0,0,0,0,0,0,0,1,0,0
,1,0,0,0,0.059412615,1,1.257142857,0.113207547,0.113207547,1,0.6,131.5662807,4.21E+11,37736842106,0,0.063829787,1.08E+13,6.37E+13,2,0,2947368420,0.088888889,3.54E+11,2368421052,14,13,20,-0.836009901,0.7,0.65,1,0.29787234,0.276595745,0.425531915,1,1.342857143,47,15,47,0.319148936,0.361702128,0,85.60768644,1,1.114285714,3,0,0,0,0,0,0,0,0,1,0
,1,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,1
,0,1,0,0,0.099021026,1,1.428571429,0.090909091,0.090909091,1,0.714285714,11.01006801,8.43E+11,684210526,0,0.5,3.67E+13,1.66E+12,3,1,973684211,0.2,2.08E+11,631578946,8,1,1,-3.843030134,1,0.125,0.125,0.8,0.1,0.1,1,1.428571429,10,4,10,0.4,0.1,0,8.930626469,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,0.447939867,1,1.75,0.222222222,0.222222222,1,0.428571429,6.579251212,4.60E+12,-1,0,0,6.38E+13,1.35E+13,2,1,105263156,0.571428571,4.60E+12,1.16E+12,3,1,3,-0.405465108,1,0.333333333,1,0.428571429,0.142857143,0.428571429,1,1.75,7,5,7,0.714285714,0.428571429,0,5.886104031,1,1.5,3,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,1.99E+11,7.71E+13,1,1,52631580,1,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,1.644812803,1,2.25,0.285714286,0.285714286,1,0.222222222,12.80182748,2.21E+12,2578947368,0,0,9.02E+12,6.83E+13,2,1,52631578,0.7,1.91E+12,2578947368,4,3,3,0,1,0.75,0.75,0.4,0.3,0.3,1,2.5,10,5,10,0.5,0.6,0,8.014335737,1,1.5,3,0,0,0,0,0,0,0,0,0,1
,0,0,0,0.693147181,272.9790991,3,27.69230769,0.175482788,0.175482788,1,0.203761755,4145.603483,7210526316,2210526316,2,1,6.00E+12,7.20E+12,44,0,1263157896,0.07622739,6684210526,0,323,381,278,-8.112098776,0.847769029,1,0.729658793,0.32892057,0.387983707,0.283095723,3,75.53846154,982,276,982,0.281059063,0.66293279,0.00509165,2179.694836,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,8.691026883,1,3.379310345,0.179856115,0.179856115,1,0.364583333,413.4681254,94052631580,9605263157,0,1,7.50E+12,4.94E+12,6,0,105263158,0.592920354,70210526316,105263158,48,32,34,-1.908114803,1,0.666666667,0.708333333,0.421052632,0.280701754,0.298245614,1,3.931034483,114,62,114,0.543859649,0.219298246,0,339.3893287,1,1.275862069,8,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,8.601112595,1,4.833333333,0.333333333,0.333333333,1,0.448275862,71.25703897,2.31E+11,1105263160,0,1,2.96E+12,1.05E+13,4,0,52631580,0.766666667,2.19E+11,368421052,6,5,19,-5.393389423,0.315789474,0.263157895,1,0.2,0.166666667,0.633333333,1,5,30,12,30,0.4,0.633333333,0,34.86159376,1,1.666666667,5,0,0,0,0,0,0,0,0,0,1
,0,0,0,2.393745871,2.393745871,3.5,3.5,0.125,0.125,1,0.428571429,6.579251212,9.55E+11,-1,0,1,7.30E+12,6.34E+12,1,1,105263158,0.714285714,9.55E+11,3.82E+11,2,5,0,-2.302585093,0.4,1,0,0.285714286,0.714285714,0,3.5,3.5,7,7,7,1,0.142857143,0,6.579251212,1.5,1.5,2,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,1.419910432,1,2.185185185,0.186746988,0.186746988,1,0.530864198,482.9402946,54157894737,4763157895,0,1,5.55E+12,4.69E+12,10,0,1000000000,0.13740458,36552631579,210526316,53,54,28,-5.1691827,0.981481481,1,0.518518519,0.392592593,0.4,0.207407407,1,2.5,135,38,135,0.281481481,0.466666667,0,287.1419536,1,1.055555556,2,0,0,1,0,0,0,0,0,0,0
,1,0,0,0,0.910558452,2,2.422222222,0.008474576,0.008474576,1,0.96,395.2936992,74736842104,4263157896,3,1,4.74E+12,4.59E+12,10,0,7447368420,0.081818182,44131578948,263157894,39,31,47,-1.631425669,0.829787234,0.659574468,1,0.333333333,0.264957265,0.401709402,2,2.6,117,19,117,0.162393162,0.837606838,0,88.75879615,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,12.33277907,1,5.119047619,0.067307692,0.067307692,1,0.449612403,1171.578765,62552631579,5263157894,1,0.082474227,1.20E+13,1.31E+13,13,0,342105264,0.271126761,36842105264,0,93,109,89,-1.130659186,0.853211009,1,0.816513761,0.319587629,0.374570447,0.305841924,1.5,6.928571429,291,14,291,0.048109966,0.883161512,0,165.05334,1,1.642857143,7,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,8.152332591,2,4.350961538,0.184798808,0.184798808,1,0.399500624,6341.105314,15894736841,1210526316,4,0.15630713,1.23E+13,1.07E+13,32,0,842105264,0.172022684,14947368420,0,378,281,435,-17.02996181,0.868965517,0.645977011,1,0.345521024,0.256855576,0.3976234,2,5.259615385,1094,528,1094,0.482632541,0.227605119,0,4514.503037,1,1.610576923,19,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,1.78E+12,2.83E+12,1,1,684210526,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,1.201782113,1,2.1875,0.362445415,0.362445415,1,0.188976378,572.9850179,43973684210,8105263156,0,1,6.17E+12,5.27E+12,12,0,684210528,0.268965517,38947368420,473684210,53,50,43,-0.536565143,1,0.943396226,0.811320755,0.363013699,0.342465753,0.294520548,1,2.28125,146,83,146,0.568493151,0.246575342,0,460.6204658,1,1,1,0,0,0,0,0,0,0,0,0,1
,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.56E+12,2.95E+12,1,1,15210526316,0.5,,,0,0,2,-0.693147181,0,0,1,0,0,1,1,1,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,6.95E+13,7.81E+12,1,1,3210526316,0,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,7.146581278,1,3.2,0.194444444,0.194444444,1,0.423076923,296.6374297,1.52E+11,3315789476,0,0.045977011,6.60E+12,6.92E+13,5,0,52631580,0.682352941,1.16E+11,0,32,21,34,-1.747808995,0.941176471,0.617647059,1,0.367816092,0.24137931,0.390804598,1,3.48,87,4,87,0.045977011,0.310344828,0,85.86834158,1,1.48,13,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0.223969934,1,1.375,0,0,0,0,16.8202105,3.76E+11,6684210526,0,1,3.95E+12,7.43E+12,5,1,31473684208,0,7184210527,473684208,6,9,0,-5.018603464,0.666666667,1,0,0.4,0.6,0,1.5,1.875,15,2,15,0.133333333,0.2,0,6.995766156,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,1.791759469,1.791759469,4,4,0.333333333,0.333333333,1,0.25,1.791759469,1.00E+12,-1,0,0,7.36E+13,3.73E+12,1,1,52631579,1,1.00E+12,4.18E+11,4,0,0,-2.48490665,1,0,0,1,0,0,4,4,4,4,4,1,0.25,0,1.791759469,2,2,2,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1.5,1.5,0.4,0.4,0,0,0.693147181,4.16E+12,-1,0,1,4.82E+12,7.78E+12,1,1,368421052,0.333333333,4.16E+12,2.79E+12,0,2,1,-0.693147181,0,1,0.5,0,0.666666667,0.333333333,1.5,1.5,3,3,3,1,0,0,0.693147181,1,1,1,0,0,0,0,0,0,0,0,0,1
,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.01E+13,5.58E+11,1,1,894736842,0,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0.051258933,1,1.241935484,0.181818182,0.181818182,1,0.438356164,272.9799771,2.20E+11,6736842105,0,0.271604938,9.52E+12,9.18E+12,5,0,1684210527,0.125,1.75E+11,1789473684,21,33,27,-1.319528662,0.636363636,1,0.818181818,0.259259259,0.407407407,0.333333333,1,1.306451613,81,50,81,0.617283951,0.271604938,0,223.7286372,1,1.080645161,2,0,0,0,0,0,1,0,0,0,0
,0,0,1,0,0.057762265,1,1.25,0,0,1,1,27.89927138,6.57E+11,19394736842,0,1,6.27E+12,4.03E+12,3,1,3578947369,0.125,4.45E+11,2842105262,6,5,5,0,1,0.833333333,0.833333333,0.375,0.3125,0.3125,1,1.333333333,16,10,16,0.625,0.3125,0,24.72121755,1,1,1,0,1,0,0,0,0,0,0,0,0
,0,0,0,0,0,1,1,0,0,1,0.5,0,5.58E+12,-1,0,1,1.08E+13,1.52E+12,1,1,105263158,0.5,5.58E+12,5.58E+12,1,1,0,0,1,1,0,0.5,0.5,0,1,1,2,1,2,0.5,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,1,0,0,0,0,1,1,0.375,0.375,1,0.5,3.17805383,4.84E+12,11052631580,0,0.4,6.60E+13,9.96E+12,2,1,21789473684,0,3.09E+12,11052631580,1,1,3,-0.405465108,0.333333333,0.333333333,1,0.2,0.2,0.6,1,1,5,2,5,0.4,0.6,0,2.48490665,1,1,1,0,0,0,0,0,0,0,0,1,0
,0,1,0,0,0,1,1,0.285714286,0.285714286,0,0,3.17805383,1.58E+12,4263157896,0,0,6.51E+13,1.23E+13,2,1,736842104,0.2,2.40E+11,4263157896,0,2,3,-1.098612289,0,0.666666667,1,0,0.4,0.6,1,1.25,5,2,5,0.4,0.6,0,2.48490665,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,9.81E+12,3.83E+12,1,1,52631578,1,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0.693147181,71.93130841,3,12.56709265,0.195966479,0.195966479,1,0.182779199,108676.2084,789473684,894736842,17,0.34366052,7.86E+12,8.39E+12,527,0,3263157896,0.058104295,789473684,0,5329,6909,5224,-148.9862636,0.77131278,1,0.756115212,0.305176956,0.395659146,0.299163899,3,27.89456869,17462,2067,17462,0.118371321,0.870404306,0,21787.90088,1,1.084664537,6,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,0.119450631,1,1.2,0.079365079,0.079365079,1,0.285714286,94.77532037,53631578948,4315789472,0,0.224137931,6.41E+13,1.00E+13,11,0,4315789472,0.072727273,5000000000,1210526316,0,0,58,-59.44090658,0,0,1,0,0,1,1.5,1.933333333,58,1,58,0.017241379,1,0,0,1,1.2,4,0,0,0,0,0,0,0,0,0,1
,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,5.54E+12,1.60E+11,1,1,37842105264,0,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
,0,0,1,0,0,1,1,0.333333333,0.333333333,1,0.5,0,9.16E+12,-1,0,1,5.47E+12,7.33E+12,1,1,1184210526,0,9.16E+12,9.16E+12,1,0,1,0,1,0,1,0.5,0,0.5,1,1,2,2,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
,0,0,0,0,0,1,1,0,0,1,0.5,0,-1,-1,0,0.5,3.22E+13,1.12E+13,1,1,3052631578,0.5,,,0,0,2,-0.693147181,0,0,1,0,0,1,1,1,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,5.45E+11,1.31E+13,1,1,29368421054,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,1,0,0,23.71667904,2,7.732441472,0.270393901,0.270393901,1,0.194395797,18768.83961,2368421052,1263157892,0,1,5.29E+12,5.69E+12,121,0,578947368,0.265077645,2210526316,0,1110,576,1185,-125.3488301,0.936708861,0.486075949,1,0.386624869,0.200626959,0.412748171,2,9.602006689,2871,732,2871,0.254963427,0.11041449,0,13683.19684,1,1.10367893,9,0,0,0,0,0,0,0,1,0,0
,0,0,0,101.1495932,99.02849591,31.5,26.25,0.159651669,0.159651669,1,0.455958549,2544.386407,21157894736,2631578947,0,0.027633851,1.05E+13,6.49E+13,23,0,3868421051,0.032319392,17000000000,0,139,209,231,-12.50624844,0.601731602,0.904761905,1,0.240069085,0.360967185,0.398963731,39,36.1875,579,1,579,0.001727116,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0.783961144,1,2.121212121,0.012987013,0.012987013,1,0.846153846,240.0536556,1.23E+11,30263157896,0,1,6.15E+12,5.24E+12,5,0,1763157895,0.105263158,1.07E+11,1526315788,31,17,28,-2.218127934,1,0.548387097,0.903225806,0.407894737,0.223684211,0.368421053,1,2.303030303,76,23,76,0.302631579,0.657894737,0,106.6315111,1,1.181818182,3,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,3.73E+13,4.00E+13,2,1,4289473684,0,,,1,0,1,0,1,0,1,0.5,0,0.5,1,1,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,2,1.666666667,0,0,1,0.5,3.17805383,2.41E+12,-1,0,0.2,4.65E+12,7.15E+13,1,1,315789472,0.4,2.41E+12,2.48E+11,1,2,2,0,0.5,1,1,0.2,0.4,0.4,2,1.666666667,5,2,5,0.4,0,0,1.386294361,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,7.29E+13,4.43E+12,1,1,157894736,0,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,1.05E+12,7.32E+13,1,1,947368422,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,7.35E+13,3.84E+12,1,1,105263156,1,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,2.31E+12,1.12E+13,1,1,210526316,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0,0,1,0.5,1.098612289,5.53E+12,14789473684,0,0,6.72E+13,4.66E+12,2,1,368421051,0.25,28736842106,842105262,1,3,0,-1.098612289,0.333333333,1,0,0.25,0.75,0,1,1,4,1,4,0.25,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,1.212066399,1,2.166666667,0.176470588,0.176470588,1,0.384615385,22.55216385,8.64E+11,88947368422,0,0.142857143,6.33E+13,4.28E+12,1,0,1868421052,0.071428571,5.72E+11,29052631580,3,2,9,-2.533696814,0.333333333,0.222222222,1,0.214285714,0.142857143,0.642857143,1,2.333333333,14,11,14,0.785714286,0.285714286,0,20.76040438,1,1.166666667,2,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1.2,0.315789474,0.315789474,1,0.333333333,19.9872145,1.03E+12,33894736840,0,1,7.59E+12,6.05E+12,2,0,473684210,0.230769231,7.81E+11,33894736840,4,4,5,0,0.8,0.8,1,0.307692308,0.307692308,0.384615385,1,1.3,13,8,13,0.615384615,0.461538462,0,15.19972275,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,36.83120127,63.11394219,18.5,23.0625,0.496807152,0.496807152,0,0,1948.855928,14000000000,2342105264,5,1,9.45E+12,3.26E+12,11,0,20605263158,0.019379845,13684210526,105263158,258,105,31,-105.457217,1,0.406976744,0.120155039,0.654822335,0.266497462,0.078680203,19,24.625,394,1,394,0.002538071,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
,0,0,1,0,0.149313289,1,1.166666667,0.117647059,0.117647059,1,0.5,25.19122118,1.09E+12,4.48E+11,0,0.266666667,1.03E+13,1.33E+13,2,1,473684212,0.4,4.48E+11,17947368420,5,7,3,-0.741937345,0.714285714,1,0.428571429,0.333333333,0.466666667,0.2,1,1.25,15,7,15,0.466666667,0.133333333,0,22.70631453,1,1.083333333,2,0,0,0,0,0,0,0,0,0,1
,1,0,0,0,0.046209812,1,1.2,0.259259259,0.259259259,1,0.333333333,39.33988419,2.95E+11,42947368420,2,1,4.59E+12,6.18E+12,2,1,44894736842,0,2.88E+11,1157894738,4,8,8,-0.757685702,0.5,1,1,0.2,0.4,0.4,1,1.333333333,20,8,20,0.4,0,0,23.54232443,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0,0,1,1,3.17805383,2.30E+12,5789473684,0,0.2,6.53E+13,1.19E+13,2,1,1157894738,0,1.17E+12,5789473684,0,2,3,-1.098612289,0,0.666666667,1,0,0.4,0.6,1,1,5,3,5,0.6,0.4,0,3.17805383,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,0.078472306,1,1.285714286,0.083333333,0.083333333,1,0.277777778,44.68699172,4.92E+11,1842105263,0,1,9.48E+12,2.36E+12,4,0,342105264,0.272727273,4.33E+11,1631578946,14,5,3,-4.11554677,1,0.357142857,0.214285714,0.636363636,0.227272727,0.136363636,1,1.571428571,22,6,22,0.272727273,0.272727273,0,30.83534211,1,1,1,0,0,0,0,0,0,0,1,0,0
,1,0,0,0,13.49584597,1,3.914893617,0.174774775,0.174774775,1,0.397694524,2220.695903,18684210528,5052631580,2,1,5.67E+12,6.91E+12,13,0,105263156,0.592920354,17578947368,0,158,129,171,-3.076120923,0.923976608,0.754385965,1,0.344978166,0.281659389,0.373362445,1,4.872340426,458,180,458,0.3930131,0.35371179,0,1494.43174,1,1.510638298,30,0,0,0,0,0,0,0,1,0,0
,1,0,0,3.636199196,112.1051184,5,18.34074074,0.187232516,0.187232516,1,0.133926785,219350.4856,526315788,631578946,112,0.284880971,9.62E+12,8.70E+12,1462,0,3315789472,0.083908681,526315790,0,11007,10735,9973,-27.37717113,1,0.975288453,0.90605978,0.347059751,0.338483367,0.314456882,6,39.15432099,31715,16222,31715,0.511492984,0.187639918,0,217423.4117,1,1.032098765,6,0,1,0,0,0,0,0,0,0,0
,0,0,0,0,0.999153255,1,2.225,0.333333333,0.333333333,1,0.185185185,326.7480739,90210526316,9921052632,0,1,5.80E+12,5.01E+12,6,0,578947368,0.206521739,84526315790,105263160,36,27,31,-0.62705016,1,0.75,0.861111111,0.382978723,0.287234043,0.329787234,1.5,2.35,94,28,94,0.29787234,0.372340426,0,180.9257812,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,2.947544966,2,3.226804124,0.107611549,0.107611549,1,0.563876652,1569.814122,56342105262,5210526316,0,0.041176471,9.85E+12,6.44E+13,13,0,842105263,0.154761905,47210526316,473684210,115,90,135,-4.525473206,0.851851852,0.666666667,1,0.338235294,0.264705882,0.397058824,2,3.505154639,340,175,340,0.514705882,0.338235294,0,1147.41155,1,1.618556701,6,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,2.788350919,1,2.363636364,0.263157895,0.263157895,1,0.28,64.55753863,4.20E+11,34052631579,0,1,5.36E+12,7.66E+12,3,0,52631580,0.607142857,3.04E+11,14736842106,8,10,10,-0.105360516,0.8,1,1,0.285714286,0.357142857,0.357142857,1,2.545454545,28,8,28,0.285714286,0.285714286,0,40.92796469,1,1.636363636,8,0,0,0,0,0,0,0,1,0,0
,0,0,0,3.366700946,20.63643319,2.5,8.416666667,0.032374101,0.032374101,1,0.7625,1034.264175,53657894736,8000000000,0,0.003717472,9.42E+12,6.79E+13,15,0,947368420,0.15503876,17631578948,0,74,98,97,-2.108008466,0.755102041,1,0.989795918,0.275092937,0.364312268,0.360594796,6.5,11.20833333,269,44,269,0.163568773,0.026022305,0,566.1930089,1,1.25,4,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,5.12E+12,5.87E+12,1,1,12157894736,0,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,0.672697819,1,1.822033898,0.216027875,0.216027875,1,0.295,989.0612605,69684210527,3368421052,0,0.284444444,9.50E+12,8.87E+12,12,0,1263157895,0.116071429,60421052632,157894736,73,75,77,-0.052985555,0.948051948,0.974025974,1,0.324444444,0.333333333,0.342222222,1,1.906779661,225,36,225,0.16,0.253333333,0,456.4786975,1,1.025423729,3,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,3.023972604,1,2.357142857,0.128205128,0.128205128,1,0.709677419,85.05446702,6.05E+11,4605263158,0,0.205882353,3.88E+13,6.88E+12,3,0,52631580,0.529411765,5.24E+11,2473684210,12,10,12,-0.087011377,1,0.833333333,1,0.352941176,0.294117647,0.352941176,1,2.428571429,34,12,34,0.352941176,0.647058824,0,39.67432812,1,1.285714286,5,0,0,0,0,0,0,1,0,0,0
,1,0,0,5.302301451,5.302301451,5,5,0.285714286,0.285714286,1,0.3,12.80182748,9.37E+11,-1,0,1,3.75E+12,8.74E+12,2,1,105263158,0.7,9.37E+11,9000000000,4,1,5,-1.203972804,0.8,0.2,1,0.4,0.1,0.5,5,5,10,9,10,0.9,0.2,0,12.80182748,1.5,1.5,2,0,0,0,0,0,1,0,0,0,0
,0,0,1,0,0,1.5,1.5,0.5,0.5,0,0,0.693147181,5.36E+12,-1,0,0,6.02E+13,9.70E+12,1,1,2263157896,0,5.36E+12,5.36E+12,2,0,1,-0.693147181,1,0,0.5,0.666666667,0,0.333333333,1.5,1.5,3,1,3,0.333333333,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,0,1,1,0,0,0,0,0,4.42E+12,-1,0,1,3.41E+12,9.10E+12,1,1,210526316,0.5,4.42E+12,4.42E+12,0,1,1,0,0,1,1,0,0.5,0.5,1,1,2,1,2,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,1,0,0,1.767433817,1,2.333333333,0,0,1,0.285714286,22.55216385,1.46E+12,-1,0,0.071428571,6.75E+13,7.68E+12,2,1,105263157,0.642857143,1.46E+12,32157894736,8,3,3,-1.435084525,1,0.375,0.375,0.571428571,0.214285714,0.214285714,1,2.333333333,14,4,14,0.285714286,0.142857143,0,9.750336373,1,1.166666667,2,0,0,0,0,0,0,0,0,1,0
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,1.33E+12,7.28E+13,1,1,52631580,1,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
,0,0,1,0,0.471974082,1,1.428571429,0.076923077,0.076923077,1,0.84,87.1663623,5.70E+11,2578947368,1,0.25,1.07E+13,1.04E+13,4,0,9921052633,0,5.28E+11,368421054,8,12,16,-1.302034018,0.5,0.75,1,0.222222222,0.333333333,0.444444444,1,1.714285714,36,23,36,0.638888889,0.111111111,0,87.1663623,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0.127982819,1,1.357142857,0.34375,0.34375,1,0.294117647,40.9493221,2.64E+11,5263157895,0,1,8.50E+12,4.49E+12,4,1,368421052,0.333333333,2.18E+11,3263157894,9,7,5,-0.538996501,1,0.777777778,0.555555556,0.428571429,0.333333333,0.238095238,1,1.5,21,17,21,0.80952381,0.142857143,0,40.9493221,1,1,1,0,0,0,0,0,0,0,0,0,1
